0,1,2
instrumental,pumankuwan,pumankukunawan
comitative,pumankuntin,pumankukunantin
abessive,pumankunnaq,pumankukunannaq
comparative,pumankuhina,pumankukunahina
causative,pumankurayku,pumankukunarayku
benefactive,pumankupaq,pumankukunapaq
associative,pumankupura,pumankukunapura
distributive,pumankunka,pumankukunanka
exclusive,pumankulla,pumankukunalla
Pumachaka  Pumakancha  Pumakurku  Pumak'uchu  Pumamarka  Pumaorqo,,Pumaphaqcha  Pumawasi  Pumaqchupan  Pumaqhawa  pumasqa
English: puma  Estonian: puuma  Faroese: puma  Finnish: puuma  French: puma  German: Puma  Greek: πούμα ‎(poúma)  Hungarian: puma  Icelandic: púma  Irish: púma  Italian: puma,,Malay: puma  Polish: puma  Portuguese: puma  Romanian: pumă  Russian: пу́ма ‎(púma)  Serbo-Croatian: pȕma / пу̏ма  Slovak: puma  Slovene: púma  Spanish: puma  Swedish: puma  Translingual: Puma
