0,1,2,3,4,5,6,7
pluperfect,չէի հանգչել ‎(čʿēi hangčʿel),չէիր հանգչել ‎(čʿēir hangčʿel),չէր հանգչել ‎(čʿēr hangčʿel),չէինք հանգչել ‎(čʿēinkʿ hangčʿel),չէիք հանգչել ‎(čʿēikʿ hangčʿel),չէին հանգչել ‎(čʿēin hangčʿel),
aorist,"չհանգչեցի, չհանգչի* ‎(čʿhangčʿecʿi, čʿhangčʿi*)","չհանգչեցիր, չհանգչիր* ‎(čʿhangčʿecʿir, čʿhangčʿir*)",չհանգչեց ‎(čʿhangčʿecʿ),"չհանգչեցինք, չհանգչինք* ‎(čʿhangčʿecʿinkʿ, čʿhangčʿinkʿ*)","չհանգչեցիք, չհանգչիք* ‎(čʿhangčʿecʿikʿ, čʿhangčʿikʿ*)","չհանգչեցին, չհանգչին* ‎(čʿhangčʿecʿin, čʿhangčʿin*)",
subjunctive,,ես,դու,նա,մենք,դուք,նրանք
future,չհանգչեմ ‎(čʿhangčʿem),չհանգչես ‎(čʿhangčʿes),չհանգչի ‎(čʿhangčʿi),չհանգչենք ‎(čʿhangčʿenkʿ),չհանգչեք ‎(čʿhangčʿekʿ),չհանգչեն ‎(čʿhangčʿen),
future perfect,չհանգչեի ‎(čʿhangčʿei),չհանգչեիր ‎(čʿhangčʿeir),չհանգչեր ‎(čʿhangčʿer),չհանգչեինք ‎(čʿhangčʿeinkʿ),չհանգչեիք ‎(čʿhangčʿeikʿ),չհանգչեին ‎(čʿhangčʿein),
conditional,,ես,դու,նա,մենք,դուք,նրանք
future,չեմ հանգչի ‎(čʿem hangčʿi),չես հանգչի ‎(čʿes hangčʿi),չի հանգչի ‎(čʿi hangčʿi),չենք հանգչի ‎(čʿenkʿ hangčʿi),չեք հանգչի ‎(čʿekʿ hangčʿi),չեն հանգչի ‎(čʿen hangčʿi),
future perfect,չէի հանգչի ‎(čʿēi hangčʿi),չէիր հանգչի ‎(čʿēir hangčʿi),չէր հանգչի ‎(čʿēr hangčʿi),չէինք հանգչի ‎(čʿēinkʿ hangčʿi),չէիք հանգչի ‎(čʿēikʿ hangčʿi),չէին հանգչի ‎(čʿēin hangčʿi),
imperative,,—,(դու),—,—,(դուք),—
,—,"մի՛ հանգչիր, մի՛ հանգչի* ‎(mí hangčʿir, mí hangčʿi*)",—,—,"մի՛ հանգչեք, մի՛ հանգչեցեք** ‎(mí hangčʿekʿ, mí hangčʿecʿekʿ**)",—,
*colloquial   **dated,,,,,,,
,singular (singulare tantum),,,,,,
nominative,հանգչել ‎(hangčʿel),,,,,,
dative,հանգչելու ‎(hangčʿelu),,,,,,
ablative,հանգչելուց ‎(hangčʿelucʿ),,,,,,
instrumental,հանգչելով ‎(hangčʿelov),,,,,,
locative,հանգչելում ‎(hangčʿelum),,,,,,
,definite forms,,,,,,
nominative,հանգչելը/հանգչելն ‎(hangčʿelə/hangčʿeln),,,,,,
dative,հանգչելուն ‎(hangčʿelun),,,,,,
,1st person possessive forms (my),,,,,,
nominative,հանգչելս ‎(hangčʿels),,,,,,
dative,հանգչելուս ‎(hangčʿelus),,,,,,
ablative,հանգչելուցս ‎(hangčʿelucʿs),,,,,,
instrumental,հանգչելովս ‎(hangčʿelovs),,,,,,
locative,հանգչելումս ‎(hangčʿelums),,,,,,
,2nd person possessive forms (your),,,,,,
nominative,հանգչելդ ‎(hangčʿeld),,,,,,
dative,հանգչելուդ ‎(hangčʿelud),,,,,,
ablative,հանգչելուցդ ‎(hangčʿelucʿd),,,,,,
instrumental,հանգչելովդ ‎(hangčʿelovd),,,,,,
locative,հանգչելումդ ‎(hangčʿelumd),,,,,,
infinitive,հանգչել ‎(hangčʿel),imperfective converb,հանգչում ‎(hangčʿum),,,,
passive,—,simultaneous converb,հանգչելիս ‎(hangčʿelis),,,,
causative,հանգցնել ‎(hangcʿnel),perfective converb,հանգել ‎(hangel),,,,
aorist stem,հանգ- ‎(hang-),future converb I,հանգչելու ‎(hangčʿelu),,,,
resultative participle,հանգած ‎(hangac),future converb II,հանգչելիք ‎(hangčʿelikʿ),,,,
subject participle,հանգչող ‎(hangčʿoł),connegative converb,հանգչի ‎(hangčʿi),,,,
person,singular,plural,,,,,
1st person,2nd person,3rd person,1st person,2nd person,3rd person,,
indicative,,ես,դու,նա,մենք,դուք,նրանք
present,հանգչում եմ ‎(hangčʿum em),հանգչում ես ‎(hangčʿum es),հանգչում է ‎(hangčʿum ē),հանգչում ենք ‎(hangčʿum enkʿ),հանգչում եք ‎(hangčʿum ekʿ),հանգչում են ‎(hangčʿum en),
imperfect,հանգչում էի ‎(hangčʿum ēi),հանգչում էիր ‎(hangčʿum ēir),հանգչում էր ‎(hangčʿum ēr),հանգչում էինք ‎(hangčʿum ēinkʿ),հանգչում էիք ‎(hangčʿum ēikʿ),հանգչում էին ‎(hangčʿum ēin),
future,հանգչելու եմ ‎(hangčʿelu em),հանգչելու ես ‎(hangčʿelu es),հանգչելու է ‎(hangčʿelu ē),հանգչելու ենք ‎(hangčʿelu enkʿ),հանգչելու եք ‎(hangčʿelu ekʿ),հանգչելու են ‎(hangčʿelu en),
future perfect,հանգչելու էի ‎(hangčʿelu ēi),հանգչելու էիր ‎(hangčʿelu ēir),հանգչելու էր ‎(hangčʿelu ēr),հանգչելու էինք ‎(hangčʿelu ēinkʿ),հանգչելու էիք ‎(hangčʿelu ēikʿ),հանգչելու էին ‎(hangčʿelu ēin),
present perfect,հանգել եմ ‎(hangel em),հանգել ես ‎(hangel es),հանգել է ‎(hangel ē),հանգել ենք ‎(hangel enkʿ),հանգել եք ‎(hangel ekʿ),հանգել են ‎(hangel en),
pluperfect,հանգել էի ‎(hangel ēi),հանգել էիր ‎(hangel ēir),հանգել էր ‎(hangel ēr),հանգել էինք ‎(hangel ēinkʿ),հանգել էիք ‎(hangel ēikʿ),հանգել էին ‎(hangel ēin),
aorist,հանգա ‎(hanga),հանգար ‎(hangar),հանգավ ‎(hangav),հանգանք ‎(hangankʿ),հանգաք ‎(hangakʿ),հանգան ‎(hangan),
subjunctive,,ես,դու,նա,մենք,դուք,նրանք
future,հանգչեմ ‎(hangčʿem),հանգչես ‎(hangčʿes),հանգչի ‎(hangčʿi),հանգչենք ‎(hangčʿenkʿ),հանգչեք ‎(hangčʿekʿ),հանգչեն ‎(hangčʿen),
future perfect,հանգչեի ‎(hangčʿei),հանգչեիր ‎(hangčʿeir),հանգչեր ‎(hangčʿer),հանգչեինք ‎(hangčʿeinkʿ),հանգչեիք ‎(hangčʿeikʿ),հանգչեին ‎(hangčʿein),
conditional,,ես,դու,նա,մենք,դուք,նրանք
future,կհանգչեմ ‎(khangčʿem),կհանգչես ‎(khangčʿes),կհանգչի ‎(khangčʿi),կհանգչենք ‎(khangčʿenkʿ),կհանգչեք ‎(khangčʿekʿ),կհանգչեն ‎(khangčʿen),
future perfect,կհանգչեի ‎(khangčʿei),կհանգչեիր ‎(khangčʿeir),կհանգչեր ‎(khangčʿer),կհանգչեինք ‎(khangčʿeinkʿ),կհանգչեիք ‎(khangčʿeikʿ),կհանգչեին ‎(khangčʿein),
imperative,,—,(դու),—,—,(դուք),—
,—,"հանգի՛ր, հանգի՛* ‎(hangír, hangí*)",—,—,հանգե՛ք ‎(hangékʿ),—,
*colloquial,,,,,,,
infinitive,չհանգչել ‎(čʿhangčʿel),,,,,,
connegative converb,չհանգչի ‎(čʿhangčʿi),,,,,,
resultative participle,չհանգած ‎(čʿhangac),,,,,,
subject participle,չհանգչող ‎(čʿhangčʿoł),,,,,,
person,singular,plural,,,,,
1st person,2nd person,3rd person,1st person,2nd person,3rd person,,
indicative,,ես,դու,նա,մենք,դուք,նրանք
present,չեմ հանգչում ‎(čʿem hangčʿum),չես հանգչում ‎(čʿes hangčʿum),չի հանգչում ‎(čʿi hangčʿum),չենք հանգչում ‎(čʿenkʿ hangčʿum),չեք հանգչում ‎(čʿekʿ hangčʿum),չեն հանգչում ‎(čʿen hangčʿum),
imperfect,չէի հանգչում ‎(čʿēi hangčʿum),չէիր հանգչում ‎(čʿēir hangčʿum),չէր հանգչում ‎(čʿēr hangčʿum),չէինք հանգչում ‎(čʿēinkʿ hangčʿum),չէիք հանգչում ‎(čʿēikʿ hangčʿum),չէին հանգչում ‎(čʿēin hangčʿum),
future,չեմ հանգչելու ‎(čʿem hangčʿelu),չես հանգչելու ‎(čʿes hangčʿelu),չի հանգչելու ‎(čʿi hangčʿelu),չենք հանգչելու ‎(čʿenkʿ hangčʿelu),չեք հանգչելու ‎(čʿekʿ hangčʿelu),չեն հանգչելու ‎(čʿen hangčʿelu),
future perfect,չէի հանգչելու ‎(čʿēi hangčʿelu),չէիր հանգչելու ‎(čʿēir hangčʿelu),չէր հանգչելու ‎(čʿēr hangčʿelu),չէինք հանգչելու ‎(čʿēinkʿ hangčʿelu),չէիք հանգչելու ‎(čʿēikʿ hangčʿelu),չէին հանգչելու ‎(čʿēin hangčʿelu),
present perfect,չեմ հանգել ‎(čʿem hangel),չես հանգել ‎(čʿes hangel),չի հանգել ‎(čʿi hangel),չենք հանգել ‎(čʿenkʿ hangel),չեք հանգել ‎(čʿekʿ hangel),չեն հանգել ‎(čʿen hangel),
pluperfect,չէի հանգել ‎(čʿēi hangel),չէիր հանգել ‎(čʿēir hangel),չէր հանգել ‎(čʿēr hangel),չէինք հանգել ‎(čʿēinkʿ hangel),չէիք հանգել ‎(čʿēikʿ hangel),չէին հանգել ‎(čʿēin hangel),
aorist,չհանգա ‎(čʿhanga),չհանգար ‎(čʿhangar),չհանգավ ‎(čʿhangav),չհանգանք ‎(čʿhangankʿ),չհանգաք ‎(čʿhangakʿ),չհանգան ‎(čʿhangan),
subjunctive,,ես,դու,նա,մենք,դուք,նրանք
future,չհանգչեմ ‎(čʿhangčʿem),չհանգչես ‎(čʿhangčʿes),չհանգչի ‎(čʿhangčʿi),չհանգչենք ‎(čʿhangčʿenkʿ),չհանգչեք ‎(čʿhangčʿekʿ),չհանգչեն ‎(čʿhangčʿen),
future perfect,չհանգչեի ‎(čʿhangčʿei),չհանգչեիր ‎(čʿhangčʿeir),չհանգչեր ‎(čʿhangčʿer),չհանգչեինք ‎(čʿhangčʿeinkʿ),չհանգչեիք ‎(čʿhangčʿeikʿ),չհանգչեին ‎(čʿhangčʿein),
conditional,,ես,դու,նա,մենք,դուք,նրանք
future,չեմ հանգչի ‎(čʿem hangčʿi),չես հանգչի ‎(čʿes hangčʿi),չի հանգչի ‎(čʿi hangčʿi),չենք հանգչի ‎(čʿenkʿ hangčʿi),չեք հանգչի ‎(čʿekʿ hangčʿi),չեն հանգչի ‎(čʿen hangčʿi),
future perfect,չէի հանգչի ‎(čʿēi hangčʿi),չէիր հանգչի ‎(čʿēir hangčʿi),չէր հանգչի ‎(čʿēr hangčʿi),չէինք հանգչի ‎(čʿēinkʿ hangčʿi),չէիք հանգչի ‎(čʿēikʿ hangčʿi),չէին հանգչի ‎(čʿēin hangčʿi),
imperative,,—,(դու),—,—,(դուք),—
,—,"մի՛ հանգիր, մի՛ հանգի* ‎(mí hangir, mí hangi*)",—,—,մի՛ հանգեք ‎(mí hangekʿ),—,
*colloquial,,,,,,,
